Year,Value,Units,Bacteria,Topic,ViewBy,ViewBy2
2019,17,Percent,Group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",II
2019,11.4,Percent,Group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",III
2019,13.2,Percent,Group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",IV
2019,17.2,Percent,Group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",V
2011,78.4,Percent,group B Streptococcus,Syndromes,"Infants, early-onset disease",Bacteremia without focus
2011,8.2,Percent,group B Streptococcus,Syndromes,"Infants, early-onset disease",Bacteremia with pnuemonia
2011,11.2,Percent,group B Streptococcus,Syndromes,"Infants, early-onset disease",Meningitis
2011,61.1,Percent,group B Streptococcus,Syndromes,"Infants, late-onset disease",Bacteremia without focus
2011,2.3,Percent,group B Streptococcus,Syndromes,"Infants, late-onset disease",Bacteremia with pnuemonia
2011,30.8,Percent,group B Streptococcus,Syndromes,"Infants, late-onset disease",Meningitis
2011,0,Percent,group B Streptococcus,Antibiotic resistance,Overall,Cefotaxime
2011,36.8,Percent,group B Streptococcus,Antibiotic resistance,Overall,Clindamycin**
2011,50.3,Percent,group B Streptococcus,Antibiotic resistance,Overall,Erythromycin
2011,0,Percent,group B Streptococcus,Antibiotic resistance,Overall,Penicillin
2011,0.001,Percent,group B Streptococcus,Antibiotic resistance,Overall,Vancomycin
2011,1730,Counts,group B Streptococcus,Antibiotic resistance,Number of isolates,
2011,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Cefotaxime
2011,32.9,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Clindamycin**
2011,52,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Erythromycin
2011,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Penicillin
2011,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Vancomycin
2011,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Cefotaxime
2011,29.9,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Clindamycin**
2011,43.5,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Erythromycin
2011,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Penicillin
2011,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Vancomycin
2011,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Cefotaxime
2011,36,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Clindamycin***
2011,50.7,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Erythromycin
2011,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Penicillin
2011,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Vancomycin
2019,2.4,Percent,Group B Streptococcus,Serotypes,"Adults, ≥ 65 years old","VI, VII, VIII or IX"
2019,0,Percent,Group B Streptococcus,Serotypes,"Adults, ≥ 65 years old",Non-typeable
1997,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Cefotaxime
1997,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Clindamycin**
1997,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Erythromycin
2012,25825,Counts,group B Streptococcus,Number of cases and deaths,Overall,Number of survivals
2012,1865,Counts,group B Streptococcus,Number of cases and deaths,Overall,Number of deaths
2012,27690,Counts,group B Streptococcus,Number of cases and deaths,Overall,Total cases
2012,915,Counts,group B Streptococcus,Number of cases and deaths,Infants,Early-onset cases
2012,1225,Counts,group B Streptococcus,Number of cases and deaths,Infants,Late-onset cases
2012,8.8,"Per 100,000 population",group B Streptococcus,Case rates,Overall,
2012,8.8,"Per 100,000 population",group B Streptococcus,Case rates,Age,Overall
2012,61.8,"Per 100,000 population",group B Streptococcus,Case rates,Age,<1 year old
2012,0.7,"Per 100,000 population",group B Streptococcus,Case rates,Age,1 year old
2012,0.1,"Per 100,000 population",group B Streptococcus,Case rates,Age,2-4 years old
2012,0.2,"Per 100,000 population",group B Streptococcus,Case rates,Age,5-17 years old
2012,2.3,"Per 100,000 population",group B Streptococcus,Case rates,Age,18-34 years old
2012,5.6,"Per 100,000 population",group B Streptococcus,Case rates,Age,35-49 years old
2012,13.3,"Per 100,000 population",group B Streptococcus,Case rates,Age,50-64 years old
2012,28.5,"Per 100,000 population",group B Streptococcus,Case rates,Age,≥65 years old
2012,8.8,"Per 100,000 population",group B Streptococcus,Case rates,Race,Overall
2012,8.6,"Per 100,000 population",group B Streptococcus,Case rates,Race,White
2012,10.6,"Per 100,000 population",group B Streptococcus,Case rates,Race,Black
2012,6.6,"Per 100,000 population",group B Streptococcus,Case rates,Race,Other races
2012,0.24,"Per 1,000 live birth",group B Streptococcus,Case rates,"Infants, early and late-onset",Early-onset
2012,0.32,"Per 1,000 live birth",group B Streptococcus,Case rates,"Infants, early and late-onset",Late-onset
2012,0.24,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Overall
2012,0.19,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",White
2012,0.38,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Black
2012,0.33,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Other races
2012,0.32,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Overall
2012,0.24,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",White
2012,0.63,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Black
2012,0.19,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Other races
2012,0.59,"Per 100,000 population",group B Streptococcus,Death Rates,Overall,
2012,0.59,"Per 100,000 population",group B Streptococcus,Death Rates,Age,Overall
2012,2.71,"Per 100,000 population",group B Streptococcus,Death Rates,Age,<1 year old
2012,0.24,"Per 100,000 population",group B Streptococcus,Death Rates,Age,1 year old
2012,0,"Per 100,000 population",group B Streptococcus,Death Rates,Age,2-4 years old
2012,0,"Per 100,000 population",group B Streptococcus,Death Rates,Age,5-17 years old
2012,0.07,"Per 100,000 population",group B Streptococcus,Death Rates,Age,18-34 years old
2012,0.22,"Per 100,000 population",group B Streptococcus,Death Rates,Age,35-49 years old
2012,0.82,"Per 100,000 population",group B Streptococcus,Death Rates,Age,50-64 years old
2012,2.62,"Per 100,000 population",group B Streptococcus,Death Rates,Age,≥65 years old
2012,1814,Counts,group B Streptococcus,Serotypes,Overall,Number of isolates
2012,24.8,Percent,group B Streptococcus,Serotypes,Overall,Ia
2012,13.2,Percent,group B Streptococcus,Serotypes,Overall,Ib
2012,16.2,Percent,group B Streptococcus,Serotypes,Overall,II
2012,14.9,Percent,group B Streptococcus,Serotypes,Overall,III
2012,9.8,Percent,group B Streptococcus,Serotypes,Overall,IV
2012,20.1,Percent,group B Streptococcus,Serotypes,Overall,V
2012,0.9,Percent,group B Streptococcus,Serotypes,Overall,"VI, VII, VIII or IX"
2012,0.3,Percent,group B Streptococcus,Serotypes,Overall,Non-typeable
2012,67,Counts,group B Streptococcus,Serotypes,"Infants, early-onset disease",Number of isolates
2012,22.4,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Ia
2012,11.9,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Ib
2012,13.4,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",II
2012,29.9,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",III
2012,10.5,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",IV
2012,10.5,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",V
2012,1.5,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",VI
2012,0,Percent,group B Streptococcus,Serotypes,"Infants, early-onset disease",Non-typeable
2012,96,Counts,group B Streptococcus,Serotypes,"Infants, late-onset disease",Number of isolates
2012,20.8,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",Ia
2012,4.2,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",Ib
2012,4.2,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",II
2012,59.4,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",III
2012,6.3,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",IV
2012,5.2,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",V
2012,0,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",VI
2012,0,Percent,group B Streptococcus,Serotypes,"Infants, late-onset disease",Non-typeable
2012,888,Counts,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Number of isolates
2012,23.8,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Ia
2012,14.4,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Ib
2012,18,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",II
2012,11,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",III
2012,10.6,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",IV
2012,20.7,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",V
2012,1.1,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old","VI, VII, VIII or IX"
2012,0.3,Percent,group B Streptococcus,Serotypes,"Adults, 18-64 years old",Non-typeable
1997,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Penicillin
1997,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Vancomycin
1998,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Cefotaxime
1998,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Clindamycin**
1998,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Erythromycin
1998,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Penicillin
1998,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Vancomycin
1999,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Cefotaxime
1999,9.524,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Clindamycin**
2012,76.2,Percent,group B Streptococcus,Syndromes,"Infants, early-onset disease",Bacteremia without focus
2012,5.6,Percent,group B Streptococcus,Syndromes,"Infants, early-onset disease",Bacteremia with pnuemonia
2012,15.9,Percent,group B Streptococcus,Syndromes,"Infants, early-onset disease",Meningitis
2012,61,Percent,group B Streptococcus,Syndromes,"Infants, late-onset disease",Bacteremia without focus
2012,1.8,Percent,group B Streptococcus,Syndromes,"Infants, late-onset disease",Bacteremia with pnuemonia
2012,27.4,Percent,group B Streptococcus,Syndromes,"Infants, late-onset disease",Meningitis
2012,0,Percent,group B Streptococcus,Antibiotic resistance,Overall,Cefotaxime
2012,42.8,Percent,group B Streptococcus,Antibiotic resistance,Overall,Clindamycin**
2012,56.3,Percent,group B Streptococcus,Antibiotic resistance,Overall,Erythromycin
2012,0,Percent,group B Streptococcus,Antibiotic resistance,Overall,Penicillin
2012,0,Percent,group B Streptococcus,Antibiotic resistance,Overall,Vancomycin
2012,1820,Counts,group B Streptococcus,Antibiotic resistance,Number of isolates,
2012,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Cefotaxime
2012,34.3,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Clindamycin**
2012,49.3,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Erythromycin
2012,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Penicillin
2012,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, early-onset disease",Vancomycin
2012,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Cefotaxime
2012,30.2,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Clindamycin**
2012,51,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Erythromycin
2012,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Penicillin
2012,0,Percent,group B Streptococcus,Antibiotic resistance,"Infants, late-onset disease",Vancomycin
2012,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Cefotaxime
2012,46.1,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Clindamycin***
2012,58.3,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Erythromycin
2012,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Penicillin
2012,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, 18-64 years old",Vancomycin
1999,23.81,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Erythromycin
1999,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Penicillin
1999,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Vancomycin
2000,0,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Cefotaxime
2000,15,Percent,group B Streptococcus,Antibiotic resistance,"Adults, ≥ 65 years old",Clindamycin**
2013,27170,Counts,group B Streptococcus,Number of cases and deaths,Overall,Number of survivals
2013,1730,Counts,group B Streptococcus,Number of cases and deaths,Overall,Number of deaths
2013,28900,Counts,group B Streptococcus,Number of cases and deaths,Overall,Total cases
2013,970,Counts,group B Streptococcus,Number of cases and deaths,Infants,Early-onset cases
2013,1125,Counts,group B Streptococcus,Number of cases and deaths,Infants,Late-onset cases
2013,9.1,"Per 100,000 population",group B Streptococcus,Case rates,Overall,
2013,9.1,"Per 100,000 population",group B Streptococcus,Case rates,Age,Overall
2013,55.6,"Per 100,000 population",group B Streptococcus,Case rates,Age,<1 year old
2013,0.2,"Per 100,000 population",group B Streptococcus,Case rates,Age,1 year old
2013,0,"Per 100,000 population",group B Streptococcus,Case rates,Age,2-4 years old
2013,0.2,"Per 100,000 population",group B Streptococcus,Case rates,Age,5-17 years old
2013,2,"Per 100,000 population",group B Streptococcus,Case rates,Age,18-34 years old
2013,6.6,"Per 100,000 population",group B Streptococcus,Case rates,Age,35-49 years old
2013,14.9,"Per 100,000 population",group B Streptococcus,Case rates,Age,50-64 years old
2013,27.7,"Per 100,000 population",group B Streptococcus,Case rates,Age,≥65 years old
2013,9.1,"Per 100,000 population",group B Streptococcus,Case rates,Race,Overall
2013,8.9,"Per 100,000 population",group B Streptococcus,Case rates,Race,White
2013,11.1,"Per 100,000 population",group B Streptococcus,Case rates,Race,Black
2013,6.4,"Per 100,000 population",group B Streptococcus,Case rates,Race,Other races
2013,0.25,"Per 1,000 live birth",group B Streptococcus,Case rates,"Infants, early and late-onset",Early-onset
2013,0.29,"Per 1,000 live birth",group B Streptococcus,Case rates,"Infants, early and late-onset",Late-onset
2013,0.25,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Overall
2013,0.23,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",White
2013,0.36,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Black
2013,0.09,"Per 1,000 live birth",group B Streptococcus,Case rates,"Early-onset, by race",Other races
2013,0.29,"Per 1,000 live birth",group B Streptococcus,Case rates,"Late-onset, by race",Overall
